time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1769155190116000000,941.779,0.7200000286102295,unplugged,false
1769155191117000000,942.78,0.7200000286102295,unplugged,false
1769155192119000000,943.782,0.7200000286102295,unplugged,false
1769155193119000000,944.782,0.7200000286102295,unplugged,false
1769155194120000000,945.783,0.7200000286102295,unplugged,false
1769155195121000000,946.784,0.7200000286102295,unplugged,false
1769155196122000000,947.7849997558594,0.7200000286102295,unplugged,false
1769155197122000000,948.7849997558594,0.7200000286102295,unplugged,false
1769155198127000000,949.79,0.7200000286102295,unplugged,false
1769155199128000000,950.791,0.7200000286102295,unplugged,false
1769155200129000000,951.792,0.7200000286102295,unplugged,false
1769155201130000000,952.7929997558593,0.7200000286102295,unplugged,false
1769155202135000000,953.798,0.7200000286102295,unplugged,false
1769155203136000000,954.799,0.7200000286102295,unplugged,false
1769155204134000000,955.7970002441406,0.7200000286102295,unplugged,false
1769155205133000000,956.796,0.7200000286102295,unplugged,false
1769155206134000000,957.7970002441406,0.7200000286102295,unplugged,false
1769155207133000000,958.796,0.7200000286102295,unplugged,false
1769155208134000000,959.7970002441406,0.7200000286102295,unplugged,false
1769155209133000000,960.796,0.7200000286102295,unplugged,false
1769155210134000000,961.7970002441406,0.7200000286102295,unplugged,false
1769155211134000000,962.7970002441406,0.7200000286102295,unplugged,false
1769155212134000000,963.7970002441406,0.7200000286102295,unplugged,false
1769155213134000000,964.7970002441406,0.7200000286102295,unplugged,false
1769155214135000000,965.798,0.7200000286102295,unplugged,false
1769155215136000000,966.799,0.7200000286102295,unplugged,false
1769155216137000000,967.8,0.7200000286102295,unplugged,false
1769155217136000000,968.799,0.7200000286102295,unplugged,false
1769155218137000000,969.8,0.7200000286102295,unplugged,false
1769155219136000000,970.799,0.7200000286102295,unplugged,false
1769155220137000000,971.8,0.7200000286102295,unplugged,false
1769155221136000000,972.799,0.7200000286102295,unplugged,false
1769155222137000000,973.8,0.7099999785423279,unplugged,false
1769155223138000000,974.8009997558594,0.7099999785423279,unplugged,false
1769155224139000000,975.802,0.7099999785423279,unplugged,false
1769155225139000000,976.802,0.7099999785423279,unplugged,false
1769155226140000000,977.803,0.7099999785423279,unplugged,false
1769155227145000000,978.808,0.7099999785423279,unplugged,false
1769155228144000000,979.807,0.7099999785423279,unplugged,false
1769155229145000000,980.808,0.7099999785423279,unplugged,false
1769155230145000000,981.808,0.7099999785423279,unplugged,false
1769155231144000000,982.807,0.7099999785423279,unplugged,false
1769155232145000000,983.808,0.7099999785423279,unplugged,false
1769155233148000000,984.811,0.7099999785423279,unplugged,false
1769155234148000000,985.811,0.7099999785423279,unplugged,false
1769155235149000000,986.812,0.7099999785423279,unplugged,false
1769155236149000000,987.812,0.7099999785423279,unplugged,false
1769155237150000000,988.8130002441407,0.7099999785423279,unplugged,false
1769155238150000000,989.8130002441407,0.7099999785423279,unplugged,false
1769155239151000000,990.814,0.7099999785423279,unplugged,false
1769155240153000000,991.816,0.7099999785423279,unplugged,false
1769155241153000000,992.816,0.7099999785423279,unplugged,false
1769155242153000000,993.816,0.7099999785423279,unplugged,false
1769155243261000000,994.924,0.7099999785423279,unplugged,false
1769155244152000000,995.815,0.7099999785423279,unplugged,false
1769155245160000000,996.823,0.7099999785423279,unplugged,false
1769155246176000000,997.839,0.7099999785423279,unplugged,false
1769155247170000000,998.8329997558594,0.7099999785423279,unplugged,false
1769155248187000000,999.85,0.7099999785423279,unplugged,false
1769155249180000000,1000.843,0.7099999785423279,unplugged,false
1769155250181000000,1001.844,0.7099999785423279,unplugged,false
1769155251179000000,1002.842,0.7099999785423279,unplugged,false
1769155252180000000,1003.843,0.7099999785423279,unplugged,false
1769155253183000000,1004.846,0.7099999785423279,unplugged,false
1769155254183000000,1005.846,0.7099999785423279,unplugged,false
1769155255183000000,1006.846,0.7099999785423279,unplugged,false
1769155256184000000,1007.847,0.7099999785423279,unplugged,false
1769155257184000000,1008.847,0.7099999785423279,unplugged,false
1769155258185000000,1009.848,0.7099999785423279,unplugged,false
1769155259186000000,1010.8489997558594,0.7099999785423279,unplugged,false
1769155260185000000,1011.848,0.7099999785423279,unplugged,false
1769155261186000000,1012.8489997558594,0.7099999785423279,unplugged,false
1769155262186000000,1013.8489997558594,0.7099999785423279,unplugged,false
1769155263191000000,1014.854,0.7099999785423279,unplugged,false
1769155264193000000,1015.856,0.7099999785423279,unplugged,false
1769155265198000000,1016.8610002441407,0.7099999785423279,unplugged,false
1769155266197000000,1017.86,0.7099999785423279,unplugged,false
1769155267197000000,1018.86,0.7099999785423279,unplugged,false
1769155268197000000,1019.86,0.7099999785423279,unplugged,false
1769155269197000000,1020.86,0.7099999785423279,unplugged,false
1769155270197000000,1021.86,0.7099999785423279,unplugged,false
1769155271198000000,1022.8610002441407,0.7099999785423279,unplugged,false
1769155272197000000,1023.86,0.7099999785423279,unplugged,false
1769155273198000000,1024.8610002441405,0.7099999785423279,unplugged,false
1769155274199000000,1025.862,0.7099999785423279,unplugged,false
1769155275199000000,1026.862,0.7099999785423279,unplugged,false
1769155276200000000,1027.863,0.7099999785423279,unplugged,false
1769155277206000000,1028.8690002441406,0.7099999785423279,unplugged,false
1769155278206000000,1029.8690002441406,0.7099999785423279,unplugged,false
1769155279207000000,1030.87,0.7099999785423279,unplugged,false
1769155280208000000,1031.871,0.7099999785423279,unplugged,false
1769155281207000000,1032.87,0.7099999785423279,unplugged,false
1769155282208000000,1033.871,0.7099999785423279,unplugged,false
1769155283207000000,1034.87,0.7099999785423279,unplugged,false
1769155284207000000,1035.87,0.7099999785423279,unplugged,false
1769155285208000000,1036.871,0.7099999785423279,unplugged,false
1769155286210000000,1037.8729997558594,0.7099999785423279,unplugged,false
1769155287210000000,1038.8729997558594,0.7099999785423279,unplugged,false
1769155288210000000,1039.8729997558594,0.7099999785423279,unplugged,false
1769155289210000000,1040.8729997558594,0.7099999785423279,unplugged,false
1769155290212000000,1041.875,0.7099999785423279,unplugged,false
1769155291212000000,1042.875,0.7099999785423279,unplugged,false
1769155292212000000,1043.875,0.7099999785423279,unplugged,false
1769155293213000000,1044.876,0.7099999785423279,unplugged,false
1769155294213000000,1045.876,0.7099999785423279,unplugged,false
1769155295214000000,1046.8770002441406,0.7099999785423279,unplugged,false
1769155296213000000,1047.876,0.7099999785423279,unplugged,false
1769155297214000000,1048.8770002441406,0.7099999785423279,unplugged,false
1769155298214000000,1049.8770002441406,0.7099999785423279,unplugged,false
1769155299214000000,1050.8770002441406,0.7099999785423279,unplugged,false
1769155300215000000,1051.878,0.7099999785423279,unplugged,false
1769155301215000000,1052.878,0.7099999785423279,unplugged,false
1769155302216000000,1053.879,0.7099999785423279,unplugged,false
1769155303216000000,1054.879,0.7099999785423279,unplugged,false
1769155304216000000,1055.879,0.7099999785423279,unplugged,false
1769155305216000000,1056.879,0.7099999785423279,unplugged,false
1769155306217000000,1057.88,0.7099999785423279,unplugged,false
1769155307220000000,1058.883,0.7099999785423279,unplugged,false
1769155308220000000,1059.883,0.7099999785423279,unplugged,false
1769155309220000000,1060.883,0.7099999785423279,unplugged,false
1769155310221000000,1061.884,0.7099999785423279,unplugged,false
1769155311223000000,1062.886,0.7099999785423279,unplugged,false
1769155312224000000,1063.887,0.7099999785423279,unplugged,false
1769155313224000000,1064.887,0.7099999785423279,unplugged,false
1769155314225000000,1065.888,0.7099999785423279,unplugged,false
1769155315226000000,1066.8889997558595,0.7099999785423279,unplugged,false
1769155316226000000,1067.8889997558595,0.7099999785423279,unplugged,false
1769155317226000000,1068.8889997558595,0.7099999785423279,unplugged,false
1769155318227000000,1069.89,0.7099999785423279,unplugged,false
1769155319227000000,1070.89,0.7099999785423279,unplugged,false
1769155320229000000,1071.892,0.7099999785423279,unplugged,false
1769155321227000000,1072.89,0.7099999785423279,unplugged,false
1769155322229000000,1073.892,0.7099999785423279,unplugged,false
1769155323229000000,1074.892,0.7099999785423279,unplugged,false
1769155324228000000,1075.891,0.7099999785423279,unplugged,false
1769155325229000000,1076.892,0.7099999785423279,unplugged,false
1769155326228000000,1077.891,0.7099999785423279,unplugged,false
1769155327231000000,1078.894,0.7099999785423279,unplugged,false
1769155328230000000,1079.8930002441407,0.7099999785423279,unplugged,false
1769155329231000000,1080.894,0.7099999785423279,unplugged,false
1769155330231000000,1081.894,0.7099999785423279,unplugged,false
1769155331232000000,1082.895,0.7099999785423279,unplugged,false
1769155332232000000,1083.895,0.7099999785423279,unplugged,false
1769155333232000000,1084.895,0.7099999785423279,unplugged,false
1769155334233000000,1085.896,0.7099999785423279,unplugged,false
1769155335233000000,1086.896,0.7099999785423279,unplugged,false
1769155336233000000,1087.896,0.7099999785423279,unplugged,false
1769155337234000000,1088.8969997558593,0.7099999785423279,unplugged,false
1769155338236000000,1089.899,0.7099999785423279,unplugged,false
1769155339236000000,1090.899,0.7099999785423279,unplugged,false
1769155340238000000,1091.9010002441407,0.7099999785423279,unplugged,false
1769155341239000000,1092.902,0.7099999785423279,unplugged,false
1769155342240000000,1093.903,0.7099999785423279,unplugged,false
1769155343240000000,1094.903,0.7099999785423279,unplugged,false
1769155344240000000,1095.903,0.7099999785423279,unplugged,false
1769155345241000000,1096.904,0.7099999785423279,unplugged,false
1769155346240000000,1097.903,0.7099999785423279,unplugged,false
1769155347240000000,1098.903,0.7099999785423279,unplugged,false
1769155348240000000,1099.903,0.7099999785423279,unplugged,false
1769155349240000000,1100.903,0.7099999785423279,unplugged,false
1769155350241000000,1101.904,0.7099999785423279,unplugged,false
1769155351241000000,1102.904,0.7099999785423279,unplugged,false
1769155352243000000,1103.906,0.7099999785423279,unplugged,false
1769155353243000000,1104.906,0.7099999785423279,unplugged,false
1769155354245000000,1105.908,0.7099999785423279,unplugged,false
1769155355245000000,1106.908,0.7099999785423279,unplugged,false
1769155356245000000,1107.908,0.7099999785423279,unplugged,false
1769155357246000000,1108.9090002441405,0.7099999785423279,unplugged,false
1769155358248000000,1109.911,0.7099999785423279,unplugged,false
1769155359248000000,1110.911,0.7099999785423279,unplugged,false
1769155360249000000,1111.912,0.7099999785423279,unplugged,false
1769155361249000000,1112.912,0.7099999785423279,unplugged,false
1769155362249000000,1113.912,0.7099999785423279,unplugged,false
1769155363253000000,1114.916,0.7099999785423279,unplugged,false
1769155364250000000,1115.9129997558593,0.7099999785423279,unplugged,false
1769155365251000000,1116.914,0.7099999785423279,unplugged,false
1769155366251000000,1117.914,0.7099999785423279,unplugged,false
1769155367253000000,1118.916,0.7099999785423279,unplugged,false
1769155368253000000,1119.916,0.7099999785423279,unplugged,false
1769155369253000000,1120.916,0.7099999785423279,unplugged,false
1769155370254000000,1121.9170002441406,0.7099999785423279,unplugged,false
1769155371255000000,1122.918,0.7099999785423279,unplugged,false
1769155372256000000,1123.919,0.7099999785423279,unplugged,false
1769155373258000000,1124.9209997558594,0.7099999785423279,unplugged,false
1769155374258000000,1125.9209997558594,0.7099999785423279,unplugged,false
1769155375259000000,1126.922,0.7099999785423279,unplugged,false
1769155376259000000,1127.922,0.7099999785423279,unplugged,false
1769155377261000000,1128.924,0.7099999785423279,unplugged,false
1769155378262000000,1129.9250002441406,0.7099999785423279,unplugged,false
1769155379263000000,1130.926,0.7099999785423279,unplugged,false
1769155380264000000,1131.927,0.7099999785423279,unplugged,false
1769155381265000000,1132.928,0.7099999785423279,unplugged,false
1769155382266000000,1133.9289997558594,0.7099999785423279,unplugged,false
1769155383271000000,1134.934,0.7099999785423279,unplugged,false
1769155384269000000,1135.932,0.7099999785423279,unplugged,false
1769155385270000000,1136.9330002441407,0.7099999785423279,unplugged,false
1769155386271000000,1137.934,0.7099999785423279,unplugged,false
1769155387271000000,1138.934,0.7099999785423279,unplugged,false
1769155388272000000,1139.935,0.7099999785423279,unplugged,false
1769155389274000000,1140.9369997558595,0.7099999785423279,unplugged,false
1769155390274000000,1141.9369997558595,0.7099999785423279,unplugged,false
1769155391275000000,1142.938,0.7099999785423279,unplugged,false
1769155392274000000,1143.9369997558595,0.7099999785423279,unplugged,false
1769155393275000000,1144.938,0.7099999785423279,unplugged,false
1769155394275000000,1145.938,0.7099999785423279,unplugged,false
1769155395276000000,1146.939,0.7099999785423279,unplugged,false
1769155396276000000,1147.939,0.7099999785423279,unplugged,false
1769155397277000000,1148.94,0.7099999785423279,unplugged,false
1769155398278000000,1149.9410002441407,0.7099999785423279,unplugged,false
1769155399278000000,1150.9410002441407,0.7099999785423279,unplugged,false
1769155400279000000,1151.942,0.7099999785423279,unplugged,false
1769155401280000000,1152.943,0.7099999785423279,unplugged,false
1769155402284000000,1153.947,0.7099999785423279,unplugged,false
1769155403286000000,1154.9490002441407,0.7099999785423279,unplugged,false
1769155404289000000,1155.952,0.7099999785423279,unplugged,false
1769155405292000000,1156.955,0.7099999785423279,unplugged,false
1769155406294000000,1157.9570002441405,0.7099999785423279,unplugged,false
1769155407294000000,1158.9570002441405,0.7099999785423279,unplugged,false
1769155408296000000,1159.959,0.7099999785423279,unplugged,false
1769155409297000000,1160.96,0.7099999785423279,unplugged,false
1769155410301000000,1161.964,0.7099999785423279,unplugged,false
1769155411300000000,1162.963,0.7099999785423279,unplugged,false
1769155412300000000,1163.963,0.7099999785423279,unplugged,false
1769155413301000000,1164.964,0.7099999785423279,unplugged,false
1769155414302000000,1165.9650002441406,0.7099999785423279,unplugged,false
1769155415304000000,1166.967,0.7099999785423279,unplugged,false
1769155416309000000,1167.972,0.7099999785423279,unplugged,false
1769155417308000000,1168.971,0.7099999785423279,unplugged,false
1769155418309000000,1169.972,0.7099999785423279,unplugged,false
1769155419311000000,1170.974,0.7099999785423279,unplugged,false
1769155420314000000,1171.9769997558594,0.7099999785423279,unplugged,false
1769155421313000000,1172.976,0.7099999785423279,unplugged,false
1769155422314000000,1173.9769997558594,0.7099999785423279,unplugged,false
1769155423316000000,1174.979,0.7099999785423279,unplugged,false
1769155424316000000,1175.979,0.7099999785423279,unplugged,false
1769155425318000000,1176.9810002441407,0.7099999785423279,unplugged,false
1769155426319000000,1177.982,0.7099999785423279,unplugged,false
1769155427320000000,1178.983,0.7099999785423279,unplugged,false
1769155428324000000,1179.987,0.7099999785423279,unplugged,false
1769155429324000000,1180.987,0.7099999785423279,unplugged,false
1769155430324000000,1181.987,0.7099999785423279,unplugged,false
1769155431325000000,1182.988,0.7099999785423279,unplugged,false
1769155432325000000,1183.988,0.7099999785423279,unplugged,false
1769155433327000000,1184.99,0.7099999785423279,unplugged,false
1769155434327000000,1185.99,0.7099999785423279,unplugged,false
1769155435329000000,1186.992,0.7099999785423279,unplugged,false
1769155436329000000,1187.992,0.7099999785423279,unplugged,false
1769155437332000000,1188.995,0.7099999785423279,unplugged,false
1769155438334000000,1189.9970002441407,0.7099999785423279,unplugged,false
1769155439334000000,1190.9970002441407,0.7099999785423279,unplugged,false
1769155440336000000,1191.999,0.7099999785423279,unplugged,false
1769155441336000000,1192.999,0.7099999785423279,unplugged,false
1769155442340000000,1194.003,0.7099999785423279,unplugged,false
1769155443338000000,1195.0009997558593,0.7099999785423279,unplugged,false
1769155444340000000,1196.003,0.7099999785423279,unplugged,false
1769155445342000000,1197.0050002441405,0.7099999785423279,unplugged,false
1769155446343000000,1198.006,0.7099999785423279,unplugged,false
1769155447344000000,1199.007,0.7099999785423279,unplugged,false
1769155448344000000,1200.007,0.7099999785423279,unplugged,false
1769155449344000000,1201.007,0.7099999785423279,unplugged,false
1769155450348000000,1202.011,0.7099999785423279,unplugged,false
1769155451351000000,1203.014,0.7099999785423279,unplugged,false
1769155452351000000,1204.014,0.7099999785423279,unplugged,false
1769155453351000000,1205.014,0.7099999785423279,unplugged,false
1769155454352000000,1206.015,0.7099999785423279,unplugged,false
1769155455353000000,1207.016,0.7099999785423279,unplugged,false
1769155456354000000,1208.0169997558594,0.7099999785423279,unplugged,false
1769155457354000000,1209.0169997558594,0.7099999785423279,unplugged,false
1769155458355000000,1210.018,0.7099999785423279,unplugged,false
1769155459356000000,1211.019,0.7099999785423279,unplugged,false
1769155460359000000,1212.022,0.7099999785423279,unplugged,false
1769155461359000000,1213.022,0.7099999785423279,unplugged,false
1769155462360000000,1214.023,0.7099999785423279,unplugged,false
1769155463363000000,1215.026,0.7099999785423279,unplugged,false
1769155464363000000,1216.026,0.7099999785423279,unplugged,false
1769155465366000000,1217.0290002441407,0.7099999785423279,unplugged,false
1769155466367000000,1218.03,0.7099999785423279,unplugged,false
1769155467367000000,1219.03,0.7099999785423279,unplugged,false
1769155468368000000,1220.031,0.7099999785423279,unplugged,false
1769155469370000000,1221.0329997558595,0.7099999785423279,unplugged,false
1769155470369000000,1222.032,0.7099999785423279,unplugged,false
1769155471372000000,1223.035,0.7099999785423279,unplugged,false
1769155472372000000,1224.035,0.7099999785423279,unplugged,false
1769155473375000000,1225.038,0.7099999785423279,unplugged,false
1769155474373000000,1226.036,0.7099999785423279,unplugged,false
1769155475375000000,1227.038,0.7099999785423279,unplugged,false
1769155476375000000,1228.038,0.7099999785423279,unplugged,false
1769155477379000000,1229.042,0.7099999785423279,unplugged,false
1769155478379000000,1230.042,0.7099999785423279,unplugged,false
1769155479381000000,1231.044,0.7099999785423279,unplugged,false
1769155480380000000,1232.043,0.7099999785423279,unplugged,false
1769155481381000000,1233.044,0.7099999785423279,unplugged,false
1769155482381000000,1234.044,0.7099999785423279,unplugged,false
1769155483383000000,1235.046,0.7099999785423279,unplugged,false
1769155484383000000,1236.046,0.7099999785423279,unplugged,false
1769155485385000000,1237.048,0.7099999785423279,unplugged,false
1769155486384000000,1238.047,0.7099999785423279,unplugged,false
1769155487386000000,1239.0489997558593,0.7099999785423279,unplugged,false
1769155488386000000,1240.0489997558593,0.7099999785423279,unplugged,false
1769155489388000000,1241.051,0.7099999785423279,unplugged,false
1769155490389000000,1242.052,0.7099999785423279,unplugged,false
1769155491394000000,1243.0569997558594,0.7099999785423279,unplugged,false
1769155492395000000,1244.058,0.7099999785423279,unplugged,false
1769155493399000000,1245.062,0.7099999785423279,unplugged,false
1769155494399000000,1246.062,0.7099999785423279,unplugged,false
1769155495400000000,1247.063,0.7099999785423279,unplugged,false
1769155496400000000,1248.063,0.7099999785423279,unplugged,false
1769155497404000000,1249.067,0.7099999785423279,unplugged,false
1769155498405000000,1250.068,0.7099999785423279,unplugged,false
1769155499406000000,1251.0690002441406,0.7099999785423279,unplugged,false
1769155500407000000,1252.07,0.7099999785423279,unplugged,false
1769155501407000000,1253.07,0.7099999785423279,unplugged,false
1769155502408000000,1254.071,0.7099999785423279,unplugged,false
1769155503413000000,1255.076,0.7099999785423279,unplugged,false
1769155504409000000,1256.072,0.7099999785423279,unplugged,false
1769155505409000000,1257.072,0.7099999785423279,unplugged,false
1769155506409000000,1258.072,0.7099999785423279,unplugged,false
1769155507410000000,1259.0729997558594,0.7099999785423279,unplugged,false
1769155508412000000,1260.075,0.7099999785423279,unplugged,false
1769155509412000000,1261.075,0.7099999785423279,unplugged,false
1769155510413000000,1262.076,0.7099999785423279,unplugged,false
1769155511412000000,1263.075,0.7099999785423279,unplugged,false
1769155512413000000,1264.076,0.7099999785423279,unplugged,false
1769155513414000000,1265.0770002441407,0.7099999785423279,unplugged,false
1769155514414000000,1266.0770002441407,0.7099999785423279,unplugged,false
1769155515417000000,1267.08,0.7099999785423279,unplugged,false
1769155516444000000,1268.107,0.7099999785423279,unplugged,false
1769155517443000000,1269.106,0.7099999785423279,unplugged,false
1769155518443000000,1270.106,0.7099999785423279,unplugged,false
1769155519445000000,1271.108,0.7099999785423279,unplugged,false
1769155520444000000,1272.107,0.7099999785423279,unplugged,false
1769155521445000000,1273.108,0.7099999785423279,unplugged,false
1769155522446000000,1274.1090002441406,0.7099999785423279,unplugged,false
1769155523446000000,1275.1090002441406,0.7099999785423279,unplugged,false
1769155524455000000,1276.118,0.7099999785423279,unplugged,false
1769155525452000000,1277.115,0.7099999785423279,unplugged,false
1769155526452000000,1278.115,0.7099999785423279,unplugged,false
1769155527452000000,1279.115,0.7099999785423279,unplugged,false
1769155528453000000,1280.116,0.7099999785423279,unplugged,false
1769155529455000000,1281.118,0.7099999785423279,unplugged,false
1769155530455000000,1282.118,0.7099999785423279,unplugged,false
1769155531455000000,1283.118,0.7099999785423279,unplugged,false
1769155532456000000,1284.119,0.7099999785423279,unplugged,false
1769155533459000000,1285.122,0.7099999785423279,unplugged,false
1769155534458000000,1286.1209997558594,0.7099999785423279,unplugged,false
1769155535461000000,1287.124,0.7099999785423279,unplugged,false
1769155536464000000,1288.127,0.7099999785423279,unplugged,false
1769155537460000000,1289.123,0.7099999785423279,unplugged,false
1769155538460000000,1290.123,0.7099999785423279,unplugged,false
1769155539465000000,1291.128,0.7099999785423279,unplugged,false
1769155540467000000,1292.13,0.7099999785423279,unplugged,false
1769155541468000000,1293.131,0.7099999785423279,unplugged,false
1769155542467000000,1294.13,0.7099999785423279,unplugged,false
1769155543468000000,1295.131,0.7099999785423279,unplugged,false
1769155544467000000,1296.13,0.7099999785423279,unplugged,false
1769155545469000000,1297.132,0.7099999785423279,unplugged,false
1769155546473000000,1298.136,0.7099999785423279,unplugged,false
1769155547470000000,1299.1330002441407,0.7099999785423279,unplugged,false
1769155548469000000,1300.132,0.7099999785423279,unplugged,false
1769155549472000000,1301.135,0.7099999785423279,unplugged,false
1769155550473000000,1302.136,0.7099999785423279,unplugged,false
1769155551475000000,1303.138,0.7099999785423279,unplugged,false
1769155552476000000,1304.139,0.7099999785423279,unplugged,false
1769155553477000000,1305.14,0.7099999785423279,unplugged,false
1769155554478000000,1306.1410002441405,0.7099999785423279,unplugged,false
1769155555478000000,1307.1410002441405,0.7099999785423279,unplugged,false
1769155556477000000,1308.14,0.7099999785423279,unplugged,false
1769155557479000000,1309.142,0.7099999785423279,unplugged,false
1769155558479000000,1310.142,0.7099999785423279,unplugged,false
1769155559480000000,1311.143,0.7099999785423279,unplugged,false
1769155560480000000,1312.143,0.7099999785423279,unplugged,false
1769155561481000000,1313.144,0.7099999785423279,unplugged,false
1769155562490000000,1314.1529997558594,0.699999988079071,unplugged,false
1769155563487000000,1315.15,0.699999988079071,unplugged,false
1769155564488000000,1316.151,0.699999988079071,unplugged,false
1769155565489000000,1317.152,0.699999988079071,unplugged,false
1769155566489000000,1318.152,0.699999988079071,unplugged,false
1769155567488000000,1319.151,0.699999988079071,unplugged,false
1769155568489000000,1320.152,0.699999988079071,unplugged,false
1769155569489000000,1321.152,0.699999988079071,unplugged,false
1769155570489000000,1322.152,0.699999988079071,unplugged,false
1769155571489000000,1323.152,0.699999988079071,unplugged,false
1769155572489000000,1324.152,0.699999988079071,unplugged,false
1769155573491000000,1325.154,0.699999988079071,unplugged,false
1769155574492000000,1326.155,0.699999988079071,unplugged,false
1769155575495000000,1327.158,0.699999988079071,unplugged,false
1769155576496000000,1328.159,0.699999988079071,unplugged,false
1769155577496000000,1329.159,0.699999988079071,unplugged,false
1769155578500000000,1330.163,0.699999988079071,unplugged,false
1769155579496000000,1331.159,0.699999988079071,unplugged,false
1769155580496000000,1332.159,0.699999988079071,unplugged,false
1769155581496000000,1333.159,0.699999988079071,unplugged,false
1769155582497000000,1334.16,0.699999988079071,unplugged,false
1769155583573000000,1335.236,0.699999988079071,unplugged,false
1769155584575000000,1336.238,0.699999988079071,unplugged,false
1769155585574000000,1337.2370002441405,0.699999988079071,unplugged,false
1769155586574000000,1338.2370002441405,0.699999988079071,unplugged,false
1769155587575000000,1339.238,0.699999988079071,unplugged,false
1769155588575000000,1340.238,0.699999988079071,unplugged,false
1769155589576000000,1341.239,0.699999988079071,unplugged,false
1769155590576000000,1342.239,0.699999988079071,unplugged,false
1769155591579000000,1343.242,0.699999988079071,unplugged,false
1769155592579000000,1344.242,0.699999988079071,unplugged,false
1769155593579000000,1345.242,0.699999988079071,unplugged,false
1769155594578000000,1346.2409997558593,0.699999988079071,unplugged,false
1769155595579000000,1347.242,0.699999988079071,unplugged,false
1769155596579000000,1348.242,0.699999988079071,unplugged,false
1769155597580000000,1349.243,0.699999988079071,unplugged,false
1769155598581000000,1350.244,0.699999988079071,unplugged,false
1769155599582000000,1351.2450002441406,0.699999988079071,unplugged,false
1769155600582000000,1352.2450002441406,0.699999988079071,unplugged,false
1769155601583000000,1353.246,0.699999988079071,unplugged,false
1769155602584000000,1354.247,0.699999988079071,unplugged,false
1769155603583000000,1355.246,0.699999988079071,unplugged,false
1769155604585000000,1356.248,0.699999988079071,unplugged,false
1769155605584000000,1357.247,0.699999988079071,unplugged,false
1769155606583000000,1358.246,0.699999988079071,unplugged,false
1769155607584000000,1359.247,0.699999988079071,unplugged,false
1769155608587000000,1360.25,0.699999988079071,unplugged,false
1769155609589000000,1361.252,0.699999988079071,unplugged,false
1769155610589000000,1362.252,0.699999988079071,unplugged,false
1769155611589000000,1363.252,0.699999988079071,unplugged,false
1769155612590000000,1364.2530002441406,0.699999988079071,unplugged,false
1769155613591000000,1365.254,0.699999988079071,unplugged,false
1769155614590000000,1366.2530002441406,0.699999988079071,unplugged,false
1769155615593000000,1367.256,0.699999988079071,unplugged,false
1769155616590000000,1368.2530002441406,0.699999988079071,unplugged,false
1769155617591000000,1369.254,0.699999988079071,unplugged,false
1769155618592000000,1370.255,0.699999988079071,unplugged,false
1769155619597000000,1371.26,0.699999988079071,unplugged,false
1769155620596000000,1372.259,0.699999988079071,unplugged,false
1769155621597000000,1373.26,0.699999988079071,unplugged,false
1769155622598000000,1374.2610002441406,0.699999988079071,unplugged,false
1769155623598000000,1375.2610002441406,0.699999988079071,unplugged,false
1769155624598000000,1376.2610002441406,0.699999988079071,unplugged,false
1769155625599000000,1377.262,0.699999988079071,unplugged,false
1769155626607000000,1378.27,0.699999988079071,unplugged,false
1769155627601000000,1379.264,0.699999988079071,unplugged,false
1769155628601000000,1380.264,0.699999988079071,unplugged,false
1769155629601000000,1381.264,0.699999988079071,unplugged,false
1769155630603000000,1382.266,0.699999988079071,unplugged,false
1769155631603000000,1383.266,0.699999988079071,unplugged,false
1769155632603000000,1384.266,0.699999988079071,unplugged,false
1769155633604000000,1385.267,0.699999988079071,unplugged,false
1769155634605000000,1386.268,0.699999988079071,unplugged,false
1769155635604000000,1387.267,0.699999988079071,unplugged,false
1769155636604000000,1388.267,0.699999988079071,unplugged,false
1769155637604000000,1389.267,0.699999988079071,unplugged,false
1769155638604000000,1390.267,0.699999988079071,unplugged,false
1769155639605000000,1391.268,0.699999988079071,unplugged,false
1769155640606000000,1392.2690002441407,0.699999988079071,unplugged,false
1769155641606000000,1393.2690002441407,0.699999988079071,unplugged,false
1769155642606000000,1394.2690002441407,0.699999988079071,unplugged,false
1769155643607000000,1395.27,0.699999988079071,unplugged,false
1769155644608000000,1396.271,0.699999988079071,unplugged,false
1769155645608000000,1397.271,0.699999988079071,unplugged,false
1769155646608000000,1398.271,0.699999988079071,unplugged,false
1769155647608000000,1399.271,0.699999988079071,unplugged,false
1769155648608000000,1400.271,0.699999988079071,unplugged,false
1769155649608000000,1401.271,0.699999988079071,unplugged,false
1769155650608000000,1402.271,0.699999988079071,unplugged,false
1769155651616000000,1403.279,0.699999988079071,unplugged,false
1769155652609000000,1404.272,0.699999988079071,unplugged,false
1769155653610000000,1405.2729997558595,0.699999988079071,unplugged,false
1769155654610000000,1406.2729997558595,0.699999988079071,unplugged,false
1769155655612000000,1407.275,0.699999988079071,unplugged,false
1769155656614000000,1408.2770002441407,0.699999988079071,unplugged,false
1769155657614000000,1409.2770002441407,0.699999988079071,unplugged,false
1769155658616000000,1410.279,0.699999988079071,unplugged,false
1769155659615000000,1411.278,0.699999988079071,unplugged,false
1769155660620000000,1412.283,0.699999988079071,unplugged,false
1769155661622000000,1413.2850002441405,0.699999988079071,unplugged,false
1769155662622000000,1414.2850002441405,0.699999988079071,unplugged,false
